concept_code_1,concept_code_2,vocabulary_id_1,vocabulary_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
"2049221","OMOP1141436","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"25087","OMOP558385","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"19110","37776","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"589221","161","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2047958","406227","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2045729","OMOP536633","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP579752","253206","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"25988","898607","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579790","197659","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2040282","OMOP2219997","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"605863","2418","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"27614","684879","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"606529","183379","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"604906","378921","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607685","OMOP530608","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2044266","OMOP392748","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2041005","312968","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2040191","1012922","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605984","282446","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"19806","141888","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP575536","OMOP553949","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"16732","20012","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP581906","250213","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2050648","895014","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2045438","798244","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"608092","282388","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2045428","OMOP397087","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"9669","849760","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP576482","OMOP5150901","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"11514","2400","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"16680","OMOP5149808","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2050316","999986","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP580516","253453","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579791","OMOP408190","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"13521","1360200","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"602889","1791362","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"33560","38022","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2043612","1000364","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2042918","OMOP307053","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"20682","37776","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2046635","OMOP5051433","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"5623","OMOP1074499","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP579287","OMOP531171","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"588256","OMOP535037","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"5657","283838","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"607081","734064","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"603492","13369","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"16443","OMOP5146043","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2040708","250652","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605896","114979","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP579760","1344643","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"606642","25480","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"22061","OMOP556855","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"17002","1483317","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2050138","OMOP5122350","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"27301","OMOP5143385","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"606256","283742","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"589295","OMOP5153822","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"6162","1151","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP581467","OMOP5148884","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2040368","374710","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"27016","21716","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"605880","OMOP994671","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"OMOP580685","OMOP540565","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2047299","OMOP5148893","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2044420","313996","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"2044500","OMOP568358","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"33562","636782","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP580087","OMOP542985","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"2047399","374484","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"3655","4448","LPD_Australia","RxNorm","Maps to","2022-05-27","2099-12-31",
"OMOP576747","OMOP5148766","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
"588960","OMOP2414593","LPD_Australia","RxNorm Extension","Maps to","2022-05-27","2099-12-31",
